1733184281999,1733184581999,95835,95890.2,0.00104346,383340,91043.2
1733184282999,1733184582999,95835,95890.2,0.00104346,383340,91043.2
1733184283999,1733184583999,95835,95890.2,0.00104346,383340,91043.2
1733184284999,1733184584999,95831.9,95890.2,0.00104349,383328,91040.3
1733184285999,1733184585999,95835,95890.2,0.00104346,383340,91043.2
1733184286999,1733184586999,95836,95890.2,0.00104345,383344,91044.2
1733184287999,1733184587999,95840,95890.2,0.00104341,383360,91048
1733184288999,1733184588999,95840,95890.2,0.00104341,383360,91048
1733184289999,1733184589999,95840,95890.2,0.00104341,383360,91048
1733184290999,1733184590999,95840,95890.2,0.00104341,383360,91048
1733184291999,1733184591999,95840,95890.2,0.00104341,383360,91048
1733184292999,1733184592999,95843.2,95899.4,0.00104337,383373,91051
1733184293999,1733184593999,95843.2,95899.4,0.00104337,383373,91051
1733184294999,1733184594999,95843.2,95899.4,0.00104337,383373,91051
1733184295999,1733184595999,95843.2,95890.2,0.00104337,383373,91051
1733184296999,1733184596999,95843.2,95880.2,0.00104337,383373,91051
1733184297999,1733184597999,95843.2,95880.2,0.00104337,383373,91051
1733184298999,1733184598999,95843.2,95880.2,0.00104337,383373,91051
1733184299999,1733184599999,95843.2,95880.2,0.00104337,383373,91051
1733184300999,1733184600999,95843.2,95865.5,0.00104337,382098,91051
1733184301999,1733184601999,95843.2,95864,0.00104337,380832,91051
1733184302999,1733184602999,95842.8,95864,0.00104338,379573,91050.7
1733184303999,1733184603999,95840,95864,0.00104341,378313,91048
1733184304999,1733184604999,95840,95851.4,0.00104341,377072,91048
1733184305999,1733184605999,95840,95842.8,0.00104341,375839,91048
1733184306999,1733184606999,95837,95842.8,0.00104344,374603,91045.1
1733184307999,1733184607999,95836,95842.8,0.00104345,373382,91044.2
1733184308999,1733184608999,95836,95842.9,0.00104345,372173,91044.2
1733184309999,1733184609999,95816,95869.1,0.00104367,370894,91025.2
1733184310999,1733184610999,95843,95869.1,0.00104337,369805,91050.8
1733184311999,1733184611999,95852.6,95869.1,0.00104327,368657,91060
1733184312999,1733184612999,95852.6,95869.1,0.00104327,367478,91060
1733184313999,1733184613999,95852.6,95869.1,0.00104327,366307,91060
1733184314999,1733184614999,95852.6,95869.1,0.00104327,365144,91060
1733184315999,1733184615999,95852.6,95869.1,0.00104327,363988,91060
1733184316999,1733184616999,95852.6,95869.1,0.00104327,362839,91060
1733184317999,1733184617999,95847.5,95864.4,0.00104332,361679,91055.1
1733184318999,1733184618999,95843,95864.4,0.00104337,360527,91050.8
1733184319999,1733184619999,95830,95856.3,0.00104351,359352,91038.5
1733184320999,1733184620999,95816,95856.3,0.00104367,358179,91025.2
1733184321999,1733184621999,95816,95856.3,0.00104367,357066,91025.2
1733184322999,1733184622999,95816,95856.3,0.00104367,355960,91025.2
1733184323999,1733184623999,95816,95856.3,0.00104367,354861,91025.2
1733184324999,1733184624999,95816,95856.3,0.00104367,353768,91025.2
1733184325999,1733184625999,95816,95856.3,0.00104367,352683,91025.2
1733184326999,1733184626999,95817.6,95871.6,0.00104365,351609,91026.7
1733184327999,1733184627999,95817.6,95871.6,0.00104365,350537,91026.7
1733184328999,1733184628999,95817.6,95871.6,0.00104365,349471,91026.7
1733184329999,1733184629999,95817.6,95871.6,0.00104365,348411,91026.7
1733184330999,1733184630999,95816,95871.6,0.00104367,347352,91025.2
1733184331999,1733184631999,95809.5,95871.6,0.00104374,346282,91019
1733184332999,1733184632999,95808,95871.6,0.00104375,345236,91017.6
1733184333999,1733184633999,95804.6,95871.6,0.00104379,344190,91014.4
1733184334999,1733184634999,95804.6,95871.6,0.00104379,343162,91014.4
1733184335999,1733184635999,95804.6,95876,0.00104379,342140,91014.4
1733184336999,1733184636999,95804.6,95901.4,0.00104379,341124,91014.4
1733184337999,1733184637999,95804.6,95901,0.00104379,340114,91014.4
1733184338999,1733184638999,95804.6,95901,0.00104379,339110,91014.4
1733184339999,1733184639999,95804.6,95901,0.00104379,338112,91014.4
1733184340999,1733184640999,95804.6,95901,0.00104379,337120,91014.4
1733184341999,1733184641999,95804.6,95901,0.00104379,336134,91014.4
1733184342999,1733184642999,95804.6,95894.4,0.00104379,335153,91014.4
1733184343999,1733184643999,95796,95894.4,0.00104388,334149,91006.2
1733184344999,1733184644999,95793.6,95894.4,0.00104391,333171,91004
1733184345999,1733184645999,95793.6,95893.8,0.00104391,332208,91004
1733184346999,1733184646999,95793.6,95893.8,0.00104391,331250,91004
1733184347999,1733184647999,95793.6,95888.1,0.00104391,330298,91004
1733184348999,1733184648999,95793.6,95888.1,0.00104391,329351,91004
1733184349999,1733184649999,95793.6,95888.1,0.00104391,328409,91004
1733184350999,1733184650999,95793.6,95888.1,0.00104391,327473,91004
1733184351999,1733184651999,95793.6,95895.8,0.00104391,326542,91004
1733184352999,1733184652999,95793.6,95900.1,0.00104391,325617,91004
1733184353999,1733184653999,95793.6,95900.1,0.00104391,324696,91004
1733184354999,1733184654999,95793.6,95900.1,0.00104391,323781,91004
1733184355999,1733184655999,95793.6,95905.9,0.00104391,322871,91004
1733184356999,1733184656999,95793.6,95905.9,0.00104391,321966,91004
1733184357999,1733184657999,95793.6,95905.9,0.00104391,321066,91004
1733184358999,1733184658999,95793.6,95900.1,0.00104391,320171,91004
1733184359999,1733184659999,95793.6,95900.1,0.00104391,319282,91004
1733184360999,1733184660999,95789,95894.4,0.00104396,318381,90999.5
1733184361999,1733184661999,95816,95890.7,0.00104367,317591,91025.2
1733184362999,1733184662999,95816,95890.7,0.00104367,316716,91025.2
1733184363999,1733184663999,95816,95890.7,0.00104367,315845,91025.2
1733184364999,1733184664999,95816,95890.7,0.00104367,314979,91025.2
1733184365999,1733184665999,95816,95894.4,0.00104367,314118,91025.2
1733184366999,1733184666999,95816,95894.4,0.00104367,313262,91025.2
1733184367999,1733184667999,95794.4,95894.4,0.0010439,312340,91004.7
1733184368999,1733184668999,95794.4,95894.4,0.0010439,311493,91004.7
1733184369999,1733184669999,95794.4,95894.4,0.0010439,310651,91004.7
1733184370999,1733184670999,95784.4,95894.4,0.00104401,309780,90995.2
1733184371999,1733184671999,95784.4,95897.2,0.00104401,308947,90995.2
1733184372999,1733184672999,95777.5,95897.2,0.00104409,308096,90988.7
1733184373999,1733184673999,95777.5,95897.2,0.00104409,307272,90988.7
1733184374999,1733184674999,95777.5,95897.2,0.00104409,306452,90988.7
1733184375999,1733184675999,95777.5,95897.2,0.00104409,305637,90988.7
